0,603986.XSHG,2017-04-28,115.81,133.1579,16.99,14.9,62.66,603986.XSHG,5.2954,4.9048,4.1643,15.3953,29.7585,83.2672,16.6569,15.3953,3.1239,8.3091,0.4124,95.2615,-0.432,92.6235,94.1149,-2.8214,-16.8616,46.6094,2.7122,46.6094,2.7122,94.7817,151.4006,89.9048,142.0712,94.2006,118.3939,-1,-1,-1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label_30,label_60,label_90
0,603987.XSHG,2017-04-21,66.56,71.817,10.18,6.27,0.0,603987.XSHG,2.6903,2.6068,2.0447,9.6159,33.5292,89.4259,10.5741,9.6159,7.6741,13.2366,-0.2128,96.2387,,96.8984,128.9153,27.2826,258.0127,20.6135,0.1352,20.6135,0.1352,12.7694,-17.9392,-1.6899,-14.0184,-3.8053,-20.5223,-1,-1,-1
0,603987.XSHG,2017-04-28,58.83,63.2541,9.0,5.54,0.0,603987.XSHG,2.0774,2.014,1.8696,10.7592,33.5507,87.4219,12.6211,10.7592,7.8755,11.1588,0.5948,97.0733,0.3318,96.9509,104.1357,14.9199,118.6177,16.3779,-14.1979,16.3779,-14.1979,19.3114,2.412,15.6852,-3.9959,16.5552,-1.4396,-1,-1,-1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label_30,label_60,label_90
0,603988.XSHG,2015-03-31,48.54,49.8904,4.9,8.23,-11096.5898,603988.XSHG,2.6,2.6,1.75,15.33,38.38,90.78,9.22,15.33,5.68,13.04,-1.15,122.35,0.0,,105.92,7.94,86.03,-29.85,-2.48,-29.85,-2.48,-51.97,-54.26,-38.05,-3.11,-38.05,-3.11,1,1,1
0,603988.XSHG,2015-04-28,60.54,60.5372,5.28,9.95,15.02,603988.XSHG,2.34,2.33,1.81,20.18,40.83,76.35,23.65,20.18,6.25,12.79,-2.52,99.63,0.0,99.63,48.1,-12.06,-51.0,3.14,-5.98,3.14,-5.98,133.13,141.01,136.93,23.75,136.93,23.75,1,1,1
0,603988.XSHG,2015-08-11,73.57,84.8581,7.48,13.86,21.55,603988.XSHG,1.5,1.33,1.14,17.4,37.73,84.71,18.3,17.4,7.79,17.8,-3.36,74.45,14.66,89.08,72.25,25.79,168.73,-50.81,-26.41,-50.81,-26.41,-57.3,-43.06,-62.67,-36.52,-62.67,-36.52,-1,1,1
0,603988.XSHG,2015-10-30,55.99,48.7301,4.29,9.51,-131.39,603988.XSHG,1.95,1.73,1.5,17.84,36.55,87.9,18.62,17.84,8.31,15.53,-0.77,57.65,31.06,88.71,5.84,-80.15,-662.26,-13.61,28.04,-13.61,28.04,-18.21,30.32,-0.09,31.26,-0.09,31.26,1,1,1
0,603988.XSHG,2016-04-25,99.16,86.2861,7.47,17.52,-409.0,603988.XSHG,1.15,0.11,0.89,8.43,42.04,91.04,11.44,8.43,5.95,15.47,-1.1,82.28,22.73,9.43,134.67,79.38,885.66,11.42,25.77,11.42,25.77,38.15,-22.75,-38.72,-40.57,-38.72,-40.57,-1,-1,-1
0,603988.XSHG,2016-04-29,83.88,92.7369,6.32,14.82,-345.98,603988.XSHG,1.74,1.74,1.38,18.81,37.46,82.89,22.04,18.81,6.23,14.27,-1.17,77.72,22.4,100.12,69.03,16.98,99.25,-17.2,-30.13,-17.2,-30.13,-22.83,34.62,-22.82,55.85,-22.82,55.85,-1,-1,-1
0,603988.XSHG,2016-08-20,105.38,97.2634,6.43,15.75,-19.35,603988.XSHG,1.1339,0.4554,0.911,13.9289,39.4249,87.7149,14.4862,13.9289,6.9741,16.7854,-1.9321,74.3838,13.3275,40.1683,117.2268,38.3237,311.9534,-0.4594,-11.5361,-0.4594,-11.5361,-21.1901,-41.8489,-20.339,-34.4789,-20.339,-34.4789,1,1,1
0,603988.XSHG,2016-10-29,122.7,107.9062,7.2,17.49,70.79,603988.XSHG,0.9608,0.8332,0.7668,10.0138,37.2715,89.7835,11.665,10.0138,9.078,18.9685,-1.701,86.7211,12.2949,86.7211,47.2606,-8.3525,-81.7547,-8.378,17.8532,-8.378,17.8532,-42.608,-5.0991,-48.5792,-15.2727,-48.5792,-15.2727,1,1,1
0,603988.XSHG,2017-04-11,171.9,127.097,8.44,21.15,78.05,603988.XSHG,-0.1134,0.0488,-0.0886,-1.2129,33.1398,99.4497,2.5782,-1.2129,6.2238,13.8538,-3.025,-35.3851,-130.406,-43.0935,78.8122,9.7794,1777.2094,-28.7415,-2.1812,-28.7415,-2.1812,-83.9384,-78.38,-110.2507,-111.8478,-110.2507,-111.8478,-1,-1,-1
0,603988.XSHG,2017-04-29,173.84,129.1358,8.54,21.39,78.93,603988.XSHG,1.3756,1.2678,1.0702,12.4142,30.691,84.7442,16.691,12.4142,4.8791,11.0863,0.3038,92.1677,8.6705,92.1677,65.5977,12.531,82.1392,21.6837,19.3171,21.6837,19.3171,-7.8379,672.4463,-19.675,1321.2598,-19.675,1321.2598,-1,-1,-1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label_30,label_60,label_90
0,603989.XSHG,2015-08-12,54.49,54.4875,5.49,8.38,433.68,603989.XSHG,3.2,3.2,2.59,13.03,31.18,85.27,14.75,13.03,6.31,8.35,-0.16,84.54,0.11,,105.17,9.61,65.21,,14.49,,14.49,,-27.37,,-14.25,,-14.62,-1,-1,-1
0,603989.XSHG,2015-10-29,47.38,43.7917,4.42,6.59,8.91,603989.XSHG,4.9,4.84,3.58,17.36,36.5,77.34,23.05,17.36,5.1,8.97,-1.15,97.14,1.66,98.82,123.61,20.34,89.77,21.1,7.75,21.1,7.75,61.84,68.33,92.96,43.53,93.17,44.54,1,1,1
0,603989.XSHG,2016-04-12,54.8,59.3366,6.49,8.51,32.83,603989.XSHG,6.19,6.06,4.84,21.18,35.29,81.26,19.32,21.18,6.42,8.54,-0.51,100.8,3.13,97.92,134.17,25.18,134.4,15.68,6.93,15.68,6.93,13.24,-10.36,62.54,30.46,64.68,30.57,-1,1,1
0,603989.XSHG,2016-04-29,42.41,36.6958,5.03,6.58,25.41,603989.XSHG,3.12,2.4,2.62,17.57,36.42,83.99,19.0,17.57,7.56,10.76,-0.01,76.84,14.36,76.84,119.82,21.95,137.09,11.22,-15.69,11.22,-15.69,-9.14,-17.09,12.31,-30.05,13.96,-29.27,1,1,1
0,603989.XSHG,2016-07-29,41.83,43.0731,5.45,7.26,294.32,603989.XSHG,4.585,3.6028,3.8164,20.2691,31.9549,80.9256,20.8302,20.2691,6.2528,5.9823,-0.5895,78.717,7.2461,78.578,102.5739,22.2789,116.8001,20.9481,24.5078,20.9481,24.5078,70.7744,36.5064,88.1367,43.6348,91.8885,43.7663,1,1,1
0,603989.XSHG,2016-10-28,38.77,46.3946,6.35,7.45,-13.07,603989.XSHG,3.9866,3.5838,3.2523,17.4622,33.6811,81.5033,20.0102,17.4622,6.1096,8.2229,-0.1364,89.902,7.3566,89.8974,95.9738,27.7602,150.0824,12.4707,0.1949,12.4707,0.1949,-2.3508,-3.7494,13.1455,-13.6805,13.2352,-14.7082,-1,-1,-1
0,603989.XSHG,2017-04-18,39.14,48.9056,6.34,7.51,-45.96,603989.XSHG,3.6446,4.2129,2.8605,13.4824,37.2347,81.4419,19.3582,13.4824,5.983,10.4896,-0.7882,116.9245,5.0409,115.5941,104.8716,20.2317,109.0178,28.3722,22.0506,28.3722,22.0506,28.6202,18.0736,-18.2707,-5.7656,-17.6334,-5.0259,1,1,1
0,603989.XSHG,2017-04-29,39.59,48.7462,6.41,7.59,-46.47,603989.XSHG,4.1974,3.2706,3.3317,20.3182,35.1192,81.4048,20.7247,20.3182,8.1934,7.2468,0.1492,77.9294,8.9247,77.9184,126.0838,12.685,68.2164,21.5813,-20.1482,21.5813,-20.1482,32.6229,-14.5112,40.5985,20.338,39.4956,19.7819,-1,-1,-1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label_30,label_60,label_90
0,603990.XSHG,2017-04-28,91.83,106.5613,10.51,17.25,23.61,603990.XSHG,-0.8046,-1.1366,-0.499,-9.5687,79.5356,128.3843,-27.1859,-9.5687,46.2773,56.351,2.8815,308.9949,-13.0468,141.2691,141.6581,-101.0485,356.0009,13.3753,,13.3753,,21.2626,,-77.0021,,-77.0021,,-1,-1,-1
0,603990.XSHG,2017-08-01,71.5328,69.3541,7.7238,12.8205,64.9508,603990.XSHG,4.2838,4.058,2.9524,23.4804,73.2876,79.2423,21.3009,23.4804,19.8441,27.9601,0.7029,76.603,2.0047,94.7274,64.183,-17.936,-86.4064,15.3172,116.8937,15.3172,116.8937,23.0796,269.9425,38.7247,632.2324,38.7247,632.2324,-1,-1,-1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label_30,label_60,label_90
0,603991.XSHG,2017-04-25,104.83,104.8332,15.95,11.18,-107.79,603991.XSHG,1.6764,1.4708,1.0906,8.2915,27.4956,91.4415,8.5585,8.2915,5.1249,11.5041,2.0057,87.7378,,87.7378,146.7319,-56.5722,-661.0036,10.9583,,10.9583,,10.3964,,18.653,,18.653,,-1,-1,-1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label_30,label_60,label_90
0,603993.XSHG,2013-03-15,36.0,37.8156,3.66,7.5,30.93,603993.XSHG,1.1,1.1,0.63,7.61,22.53,94.47,7.93,7.61,0.54,9.29,0.14,54.83,23.82,,128.41,48.11,869.95,5.78,-9.08,5.78,-9.08,-68.95,-55.98,-58.9,-52.29,-50.76,-42.36,-1,-1,-1
0,603993.XSHG,2013-04-27,44.22,44.2224,4.02,8.13,-35.31,603993.XSHG,1.8,1.57,1.27,18.0,31.8,81.52,22.58,18.0,0.32,6.3,0.66,80.79,17.93,87.02,113.23,32.91,178.08,-27.05,-11.8,-27.05,-11.8,-29.92,151.05,-28.63,108.62,-25.18,74.71,-1,-1,-1
0,603993.XSHG,2013-08-23,34.72,32.3814,2.88,6.42,-26.66,603993.XSHG,3.41,3.17,2.19,22.5,33.12,79.77,25.99,22.5,0.36,4.37,0.14,77.49,22.04,92.81,105.94,44.32,219.07,4.95,39.14,4.95,39.14,15.04,60.12,-18.52,73.85,-10.23,87.25,-1,-1,-1
0,603993.XSHG,2013-10-15,38.67,34.4113,3.04,6.73,-172.6,603993.XSHG,2.54,2.22,1.74,21.33,32.94,82.64,23.23,21.33,0.39,9.3,0.85,74.5,25.18,87.45,83.43,2.81,16.16,-7.03,-16.68,-7.03,-16.68,31.78,-25.53,36.7,-21.0,42.26,-24.56,-1,-1,-1
0,603993.XSHG,2014-02-27,32.21,31.3665,2.71,6.25,-12.09,603993.XSHG,2.29,1.35,1.34,16.35,32.26,107.95,3.01,16.35,0.82,27.59,5.35,-46.02,63.43,58.89,118.14,17.59,-221.26,20.98,18.31,20.98,18.31,-54.14,-84.68,159.82,-9.32,125.53,-8.62,-1,1,1
0,603993.XSHG,2014-04-26,24.04,24.0363,2.23,5.1,82.78,603993.XSHG,3.04,2.32,1.68,22.71,35.26,79.22,24.3,22.71,1.28,5.55,1.69,86.2,14.59,76.57,110.86,30.49,146.71,45.15,5.82,45.15,5.82,56.19,755.09,83.1,47.02,79.18,38.8,1,1,1
0,603993.XSHG,2014-08-12,25.36,28.9646,2.69,5.63,65.09,603993.XSHG,5.06,3.4,2.8,30.02,38.41,73.58,41.95,30.02,1.51,4.02,1.34,65.93,38.74,67.21,82.43,35.99,136.19,32.51,27.02,32.51,27.02,113.9,119.28,76.83,67.9,59.15,66.32,-1,-1,-1
0,603993.XSHG,2014-10-28,24.12,32.3366,2.9,5.79,15.32,603993.XSHG,3.64,2.96,2.05,30.05,45.1,71.45,33.98,30.05,1.42,8.93,1.43,78.9,15.0,81.26,89.88,37.46,131.2,15.52,-27.36,15.52,-27.36,68.97,-41.17,62.73,-27.3,54.71,-26.66,1,1,1
0,603993.XSHG,2015-03-24,25.57,37.8269,3.04,6.58,18.36,603993.XSHG,2.68,2.03,1.42,24.43,51.0,80.12,24.82,24.43,1.81,9.64,7.23,76.19,18.9,75.86,205.99,126.0,633.71,-6.02,-3.75,-6.02,-3.75,675.5,-29.7,40.46,-21.73,32.12,-21.96,-1,-1,-1
0,603993.XSHG,2015-04-28,37.82,37.8155,4.65,10.35,18.05,603993.XSHG,2.07,1.86,1.02,24.63,37.82,76.88,26.95,24.63,1.87,6.46,0.49,84.3,13.98,90.02,70.18,-6.67,-28.84,-27.46,-18.31,-27.46,-18.31,-19.54,-11.28,-21.34,-17.66,-19.29,-15.21,-1,1,1
0,603993.XSHG,2015-08-31,36.31,34.8574,4.47,10.23,22.46,603993.XSHG,1.1,1.13,0.48,13.44,45.38,98.35,10.47,13.44,1.95,7.02,14.33,26.85,143.49,102.83,187.41,122.43,7420.8901,-47.68,-8.39,-47.68,-8.39,-86.94,-64.42,-76.58,-50.01,-74.74,-47.95,-1,1,1
0,603993.XSHG,2015-10-30,45.83,32.2145,4.14,11.25,-98809.1562,603993.XSHG,1.11,1.28,0.55,17.77,31.04,83.32,12.69,17.77,2.03,8.59,-2.52,110.38,-26.43,115.03,130.07,47.08,282.24,-39.89,-16.55,-39.89,-16.55,-77.56,1.14,-64.46,10.31,-61.35,12.24,1,1,1
0,603993.XSHG,2016-03-25,75.31,41.2864,4.35,16.29,50.7,603993.XSHG,0.75,0.65,0.36,10.25,34.54,83.3,17.57,10.25,2.24,12.39,-9.02,110.48,5.76,86.06,57.24,-30.99,-185.54,-29.5,12.9,-29.5,12.9,-50.07,56.39,-70.43,-34.88,-66.52,-32.41,-1,1,1
0,603993.XSHG,2016-04-29,79.43,79.4264,3.48,14.41,18.01,603993.XSHG,0.81,0.68,0.42,11.64,38.77,83.95,20.08,11.64,1.59,6.92,10.26,85.62,21.51,84.05,76.58,22.88,142.56,-2.28,13.22,-2.28,13.22,-27.19,29.38,-53.83,28.55,-53.67,17.34,1,1,1
0,603993.XSHG,2016-08-29,117.25,92.0725,3.99,16.81,10.4,603993.XSHG,2.1254,1.4269,1.0901,33.2779,36.5685,77.1761,34.4163,33.2779,1.7204,9.175,-2.6955,66.4808,33.7658,67.1355,98.1601,24.5031,107.3569,1.6197,-4.7362,1.6197,-4.7362,234.1059,63.2675,151.6103,172.4454,133.9606,162.8178,-1,-1,-1
0,603993.XSHG,2016-10-31,77.34,82.3106,3.62,14.96,7.27,603993.XSHG,0.4073,1.6681,0.1685,5.3916,45.7154,92.0084,10.7095,5.3916,1.5076,7.7153,6.023,67.1688,22.8438,409.5171,159.051,26.7436,334.6457,36.5337,12.1237,36.5337,12.1237,15.2604,-65.1098,-58.566,-81.8341,-59.7536,-80.6922,-1,-1,-1
0,603993.XSHG,2017-03-31,89.75,82.5324,3.54,13.98,9.67,603993.XSHG,2.267,1.3504,0.6786,13.0598,26.3128,100.1626,0.2005,13.0598,1.003,12.6866,7.0714,-1.2544,2.8017,59.5693,107.4323,59.3383,-36497.832,237.8611,179.3704,237.8611,179.3704,-96.1446,-94.7689,330.5544,576.7106,244.756,478.9949,-1,1,1
0,603993.XSHG,2017-04-28,79.69,79.6949,4.24,11.45,-141.54,603993.XSHG,3.1374,3.0208,1.1334,17.271,37.9245,74.6702,25.822,17.271,0.8596,3.6481,7.0889,98.0996,1.9061,96.2836,90.7796,24.682,97.4427,399.6429,67.438,399.6429,67.438,542.4757,21460.4199,641.6055,121.4284,323.2849,44.0689,-1,1,1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label_30,label_60,label_90
0,603996.XSHG,2016-03-30,36.58,57.5873,7.26,2.95,44.04,603996.XSHG,,0.0,,,8.1866,,,,,2.9877,,,,,,,,,,,,,,,,,,1,1,1
0,603996.XSHG,2016-04-27,59.99,59.9948,4.77,1.87,10.78,603996.XSHG,0.19,0.15,0.1,0.41,5.71,99.35,0.65,0.41,1.03,2.08,1.69,100.9,0.0,77.5,72.76,-26.28,-4018.01,-11.01,,-11.01,,-56.27,,-75.55,,-75.55,,1,1,1
0,603996.XSHG,2016-08-26,91.62,84.8474,6.73,2.71,23.2,603996.XSHG,0.565,0.5195,0.2886,0.8383,7.256,99.1484,0.8516,0.8383,2.6943,2.2681,0.2711,97.8209,,91.9486,96.1004,-22.3177,-2620.8047,-14.9374,41.7748,-14.9374,41.7748,-82.2692,84.5601,-80.4653,189.5331,-80.4653,189.5331,-1,-1,-1
0,603996.XSHG,2016-10-21,99.51,63.7399,5.34,2.13,22.92,603996.XSHG,3.8715,3.4532,1.6629,3.7385,9.4015,95.7306,4.2694,3.7385,1.7491,1.411,0.4126,100.1659,,89.1956,44.6785,-8.7565,-205.0979,52.8403,52.3742,52.8403,52.3742,53.7605,663.9563,59.9052,579.5623,59.9052,579.5623,-1,-1,-1
0,603996.XSHG,2017-03-22,69.27,55.3969,4.56,1.65,24.31,603996.XSHG,4.1487,4.3174,1.7656,4.3406,7.3754,94.9111,5.0889,4.3406,1.7658,2.1989,-0.9245,96.5669,,104.0669,95.5511,24.9608,490.4938,59.9636,-3.9234,59.9636,-3.9234,108.1739,14.5175,107.9616,11.5483,107.9616,11.5483,-1,-1,-1
0,603996.XSHG,2017-04-27,54.13,54.1257,4.56,1.52,-19.35,603996.XSHG,0.4109,0.4031,0.1869,0.8063,7.6494,98.9963,1.0037,0.8063,1.1804,3.0206,2.1293,94.5481,,98.1016,109.2857,-26.4833,-2638.5459,13.0409,-45.5362,13.0409,-45.5362,73.4472,-89.2579,122.0452,-89.883,122.0452,-89.883,-1,-1,-1
0,603996.XSHG,2017-08-21,42.498,43.6374,3.7951,1.2018,-17.8283,603996.XSHG,0.6196,0.5233,0.2497,0.608,5.8497,99.6099,0.5824,0.608,1.9149,1.498,0.3035,65.2705,,84.4576,45.5459,-32.2583,-8268.373,57.6909,97.7743,57.6909,97.7743,7.8446,14.7543,14.3751,49.138,14.3751,49.138,-1,-1,-1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label_30,label_60,label_90
0,603997.XSHG,2015-04-30,35.6,35.5955,5.64,7.05,-273.33,603997.XSHG,5.09,5.04,4.27,19.56,39.04,77.12,22.88,19.56,1.97,11.66,1.69,98.96,0.0,98.96,95.78,10.87,47.51,20.52,-13.63,20.52,-13.63,2.19,-1.86,3.52,-3.18,0.97,-3.46,1,1,1
0,603997.XSHG,2015-08-28,51.51,51.6332,8.37,9.78,236.39,603997.XSHG,3.42,2.96,2.81,15.25,35.69,83.31,16.69,15.25,2.72,17.14,-1.33,87.35,0.0,86.48,148.09,36.36,217.88,2.16,-17.02,2.16,-17.02,-29.77,-39.47,-26.22,-35.31,-25.81,-33.77,-1,1,1
0,603997.XSHG,2015-10-30,35.17,33.1586,5.37,6.25,57.53,603997.XSHG,4.09,3.57,3.34,18.1,36.91,81.34,20.88,18.1,2.76,15.73,-1.03,87.33,10.41,87.29,134.73,10.72,57.43,-7.5,2.6,-7.5,2.6,-10.01,28.41,-15.76,21.77,-13.86,22.19,1,1,1
0,603997.XSHG,2016-04-26,61.89,56.2571,8.81,10.8,95.45,603997.XSHG,4.46,3.68,3.57,14.91,33.48,86.66,13.84,14.91,2.41,15.56,-0.17,79.68,2.98,82.49,56.91,5.31,39.81,-0.74,34.99,-0.74,34.99,-31.76,-10.54,-15.19,11.21,-12.82,11.6,-1,-1,-1
0,603997.XSHG,2016-04-30,50.09,52.0581,7.13,8.74,77.25,603997.XSHG,4.36,4.2,3.7,19.72,36.79,77.19,23.4,19.72,2.36,12.03,-0.44,96.08,2.5,96.36,116.42,17.94,78.66,8.55,-5.55,8.55,-5.55,11.06,59.71,9.42,24.91,13.74,25.95,-1,-1,-1
0,603997.XSHG,2016-08-26,45.17,47.0094,5.95,7.74,74.13,603997.XSHG,3.9415,3.4833,3.3195,17.3505,35.3054,81.1409,19.4447,17.3505,2.3909,13.1215,-1.2334,88.8608,2.7591,88.375,96.3123,-8.0602,-42.739,37.4629,5.0829,37.4629,5.0829,60.1788,-12.6906,56.3826,-7.5444,58.6437,-7.6326,-1,1,1
0,603997.XSHG,2016-10-29,38.32,44.2946,5.61,6.75,79.27,603997.XSHG,4.4027,4.2589,3.8834,18.3102,37.7443,77.9366,21.6327,18.3102,2.8574,13.2007,-0.8423,99.5042,-1.9423,96.7322,114.8132,19.4816,88.2985,52.8293,14.0691,52.8293,14.0691,58.3014,26.9048,54.5989,20.3792,48.2905,14.2189,-1,-1,-1
0,603997.XSHG,2017-04-18,36.82,46.5808,5.67,6.45,101.73,603997.XSHG,4.8682,4.723,4.0106,14.5805,33.5681,83.089,17.5539,14.5805,2.1161,10.6708,-0.2647,96.8623,3.6827,97.0173,48.3933,-10.9086,-64.5059,59.121,40.5449,59.121,40.5449,101.8134,14.0455,55.5864,11.9165,53.9092,15.8237,-1,-1,-1
0,603997.XSHG,2017-04-26,47.68,60.6312,7.35,8.36,131.74,603997.XSHG,4.6969,4.6671,3.973,19.1292,35.001,76.5503,23.6927,19.1292,2.2987,9.8089,-0.0129,99.5199,1.0313,99.3651,126.1009,26.6745,113.752,35.8365,-19.3692,35.8365,-19.3692,37.5177,8.8282,31.7662,5.7852,23.7133,1.2424,-1,-1,-1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label_30,label_60,label_90
0,603998.XSHG,2015-03-02,45.69,52.3485,4.76,9.24,449.59,603998.XSHG,3.04,2.89,2.7,16.5,49.94,82.39,17.61,16.5,13.23,18.88,-0.58,94.88,0.0,94.91,112.73,34.97,198.59,-0.19,11.49,-0.19,11.49,-14.2,-22.73,-11.64,-14.69,-15.1,-15.18,-1,1,1
